,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,818455_fnca,1,1,Reward,2,5,2.0,0,681,0,27,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,818455_fnca,2,1,Reward,3,5,2.0,0,851,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,818455_fnca,3,1,Punishment,4,5,3.0,0,365,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
4,818455_fnca,4,1,Reward,5,5,3.0,0,334,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5,818455_fnca,5,1,Reward,6,5,3.0,0,381,0,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6,818455_fnca,6,1,Reward,7,5,3.0,0,307,0,14,4,4,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7,818455_fnca,7,1,Neutral,8,5,2.0,0,523,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8,818455_fnca,8,1,Reward,9,5,2.0,0,454,0,13,2,0,2,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
9,818455_fnca,10,1,Reward,10,5,2.0,0,758,0,13,3,0,3,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,818455_fnca,11,1,Punishment,11,5,2.0,0,557,0,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,818455_fnca,12,1,Punishment,12,5,2.0,0,337,0,14,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,818455_fnca,13,1,Punishment,13,5,2.0,0,699,0,14,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,818455_fnca,14,1,Neutral,14,5,2.0,0,300,0,13,7,0,7,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,818455_fnca,15,1,Punishment,15,5,2.0,0,339,0,13,8,0,8,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,818455_fnca,16,1,Punishment,16,5,2.0,0,588,0,13,9,0,9,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,818455_fnca,17,1,Punishment,17,5,2.0,0,521,0,13,10,0,10,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
