,orig.model,orig.alpha,orig.proc.temp,orig.decay,orig.decl.temp,HCPID,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
0,Procedural,1.5405115491679895,0.16954501912502484,,,571144_fnca,1.6285829110658987,0.1390308796795557,-8.072558952321332,0.8363880107996648,0.9999999999998401,-42.96925771776003,Procedural,34.8966987654387
1,Procedural,0.8492490416728263,0.8085533449925435,,,571144_fnca,0.5570056608376593,0.4018659352359925,-32.203823357749336,0.716610776258128,0.5385025688920513,-34.10333624128589,Procedural,1.899512883536552
2,Procedural,1.8530575457117786,0.7886784463144191,,,571144_fnca,1.8904133098876188,0.5861337785135806,-16.956969934450424,0.7011678583021262,0.9999999999982048,-42.1044463211528,Procedural,25.147476386702376
3,Procedural,0.6687719324791861,0.36441899140714995,,,571144_fnca,0.8693785883065696,0.4473211500594644,-31.747806186345496,1.0191833786854334,0.9696060633134238,-37.63274950758546,Procedural,5.884943321239962
4,Procedural,1.6717453964226745,0.36713895373413086,,,571144_fnca,1.72897965684097,0.25359991795562115,-11.466905037024993,0.7537138077867173,0.9999943674975649,-39.54600994387185,Procedural,28.079104906846858
5,Procedural,0.7720260809522955,0.17761179665134574,,,571144_fnca,0.7417053211994514,0.0640514386458525,-13.379593233714719,0.4017765257531363,0.3708069568255188,-28.874212507106254,Procedural,15.494619273391535
6,Procedural,1.7831760574229136,0.5127547222576176,,,571144_fnca,1.735294576988656,0.32543355482605735,-12.989797599400516,0.8497857779971393,0.9999999999998715,-45.884789871689684,Procedural,32.894992272289166
7,Procedural,1.0328339013712062,0.19713419200849092,,,571144_fnca,0.9664890960282003,0.33645270970983915,-26.57360954628604,1.2540367565024322,0.9999999998358574,-36.85129482149176,Procedural,10.277685275205723
8,Procedural,0.16194386141764824,0.42781894021994427,,,571144_fnca,0.019405823810598754,0.10186055960109146,-42.06407444358477,0.010000002089038848,0.8105803405164473,-42.19298800665107,Procedural,0.1289135630662983
9,Procedural,0.07487394691064443,0.17285406960208693,,,571144_fnca,0.054371251371913294,0.08640856187258524,-38.637454140676745,0.010000001308126363,0.3448019180812148,-39.177377086935124,Procedural,0.539922946258379
10,Procedural,1.9954242408164533,0.6729707851366697,,,571144_fnca,1.9653035501448624,0.31886715584799696,-8.669944943262758,0.5016024117514766,0.9999999999998999,-46.33301845449782,Procedural,37.66307351123506
11,Procedural,0.9333462545664153,0.5822569165941542,,,571144_fnca,1.1159740720476872,0.4716168076496123,-28.231467923871833,1.0438338151732829,0.6931616135707037,-31.876388710183846,Procedural,3.6449207863120137
12,Procedural,0.04253192142975322,0.9783182606708152,,,571144_fnca,0.01127120368534631,0.35698359150668113,-44.276543808959815,0.07214658835869206,0.999999999999831,-44.78896063402937,Procedural,0.5124168250695575
13,Procedural,1.4867165319883109,0.3394110670568442,,,571144_fnca,1.3984783332529913,0.30016317055602737,-16.51262005433449,1.1741337268951006,0.999999999999888,-42.246218588889796,Procedural,25.733598534555306
14,Procedural,0.9671345425460042,0.764640740345485,,,571144_fnca,0.01005761693539965,0.9999999998494846,-44.38935017912128,1.079021697545843,0.9999999999999609,-41.99452572525249,Declarative,-2.394824453868793
15,Procedural,0.09381282994169446,0.5834617317107704,,,571144_fnca,0.02826547236604313,0.10056576170855848,-42.72876901351421,0.6712134731796866,0.8700950661456527,-41.65747874541279,Declarative,-1.0712902681014214
16,Procedural,1.8043779346017923,0.6420074432281833,,,571144_fnca,1.8197848003758812,0.5086789210520191,-17.848751746035617,1.1170332207656817,0.9999999999999036,-41.67444924946524,Procedural,23.825697503429623
