,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,803240_fnca,1,1,Reward,2,5,2.0,0,564,0,27,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,803240_fnca,2,1,Reward,3,5,2.0,0,421,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,803240_fnca,3,1,Punishment,4,5,2.0,0,251,0,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,803240_fnca,4,1,Reward,5,5,2.0,0,470,0,14,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5,803240_fnca,5,1,Reward,6,5,2.0,0,397,0,14,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6,803240_fnca,6,1,Reward,7,5,2.0,0,493,0,13,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,803240_fnca,7,1,Neutral,8,5,2.0,0,228,0,13,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,803240_fnca,8,1,Reward,9,5,2.0,0,236,0,14,8,0,8,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
9,803240_fnca,10,1,Reward,10,5,2.0,0,529,0,13,9,0,9,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,803240_fnca,11,1,Punishment,11,5,2.0,0,79,1,14,10,0,10,1,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,803240_fnca,12,1,Punishment,12,5,2.0,0,823,0,14,11,0,11,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,803240_fnca,13,1,Punishment,13,5,2.0,0,320,0,14,12,0,12,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,803240_fnca,14,1,Neutral,14,5,2.0,0,342,0,13,13,0,13,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,803240_fnca,15,1,Punishment,15,5,2.0,0,241,0,13,14,0,14,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,803240_fnca,16,1,Punishment,16,5,2.0,0,321,0,14,15,0,15,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,803240_fnca,17,1,Punishment,17,5,2.0,0,370,0,14,16,0,16,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,803240_fnca,19,1,Punishment,18,5,2.0,0,510,0,13,17,0,17,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,803240_fnca,20,1,Punishment,19,5,2.0,0,133,1,13,18,0,18,1,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,803240_fnca,21,1,Punishment,20,5,2.0,0,348,0,13,19,0,19,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,803240_fnca,22,1,Neutral,21,5,2.0,0,452,0,13,20,0,20,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
21,803240_fnca,23,1,Punishment,22,5,2.0,0,408,0,14,21,0,21,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,803240_fnca,24,1,Neutral,23,5,2.0,0,593,0,13,22,0,22,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,803240_fnca,25,1,Punishment,24,5,2.0,0,466,0,13,23,0,23,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,803240_fnca,26,1,Punishment,25,5,2.0,0,69,1,14,24,0,24,1,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
25,803240_fnca,28,1,Reward,26,5,2.0,0,794,0,14,25,0,25,0,2.0,,,,MostlyReward,MostlyReward
26,803240_fnca,29,1,Reward,27,5,2.0,0,453,0,13,26,0,26,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
27,803240_fnca,30,1,Punishment,28,5,2.0,0,244,0,13,27,0,27,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
28,803240_fnca,31,1,Reward,29,5,2.0,0,424,0,13,28,0,28,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
29,803240_fnca,32,1,Punishment,30,5,2.0,0,448,0,13,29,0,29,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
30,803240_fnca,33,1,Reward,31,5,2.0,0,241,0,13,30,0,30,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
31,803240_fnca,34,1,Reward,32,5,2.0,0,460,0,13,31,0,31,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
32,803240_fnca,35,1,Reward,32,5,2.0,0,439,0,13,32,0,32,0,,2.0,0.0,Reward,MostlyReward,MostlyReward
33,803240_fnca,1,2,Punishment,2,5,2.0,0,461,0,27,1,0,1,0,2.0,,,,MostlyPunishment,MostlyPunishment
34,803240_fnca,2,2,Punishment,3,5,2.0,0,254,0,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
35,803240_fnca,3,2,Reward,4,5,2.0,0,354,0,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
36,803240_fnca,4,2,Punishment,5,5,2.0,0,358,0,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
37,803240_fnca,5,2,Reward,6,5,2.0,0,486,0,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
38,803240_fnca,6,2,Punishment,7,5,2.0,0,331,0,13,6,0,6,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
39,803240_fnca,7,2,Punishment,8,5,2.0,0,521,0,14,7,0,7,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
40,803240_fnca,8,2,Punishment,9,5,2.0,0,542,0,14,8,0,8,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
41,803240_fnca,10,2,Reward,10,5,2.0,0,482,0,13,9,0,9,0,2.0,,,,MostlyReward,MostlyReward
42,803240_fnca,11,2,Neutral,11,5,2.0,0,293,0,13,10,0,10,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
43,803240_fnca,12,2,Reward,12,5,2.0,0,436,0,14,11,0,11,0,2.0,2.0,0.0,Neutral,MostlyReward,MostlyReward
44,803240_fnca,13,2,Reward,13,5,2.0,0,307,0,13,12,0,12,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
45,803240_fnca,14,2,Reward,14,5,2.0,0,295,0,13,13,0,13,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
46,803240_fnca,15,2,Reward,15,5,2.0,0,380,0,13,14,0,14,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
47,803240_fnca,16,2,Neutral,16,5,2.0,0,409,0,14,15,0,15,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
48,803240_fnca,17,2,Reward,17,5,2.0,0,490,0,13,16,0,16,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
49,803240_fnca,19,2,Punishment,18,5,2.0,0,557,0,13,17,0,17,0,2.0,,,,MostlyPunishment,MostlyPunishment
50,803240_fnca,20,2,Punishment,19,5,2.0,0,328,0,13,18,0,18,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
51,803240_fnca,21,2,Reward,20,5,2.0,0,298,0,13,19,0,19,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
52,803240_fnca,22,2,Punishment,21,5,2.0,0,355,0,14,20,0,20,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
53,803240_fnca,23,2,Reward,22,5,2.0,0,244,0,13,21,0,21,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
54,803240_fnca,24,2,Punishment,23,5,2.0,0,270,0,13,22,0,22,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
55,803240_fnca,25,2,Punishment,24,5,2.0,0,251,0,13,23,0,23,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
56,803240_fnca,26,2,Punishment,25,5,2.0,0,188,1,14,24,0,24,1,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
57,803240_fnca,28,2,Reward,26,5,2.0,0,671,0,13,25,0,25,0,2.0,,,,MostlyReward,MostlyReward
58,803240_fnca,29,2,Reward,27,5,2.0,0,249,0,13,26,0,26,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
59,803240_fnca,30,2,Punishment,28,5,2.0,0,251,0,13,27,0,27,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
60,803240_fnca,31,2,Reward,29,5,2.0,0,320,0,13,28,0,28,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
61,803240_fnca,32,2,Punishment,30,5,2.0,0,272,0,13,29,0,29,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
62,803240_fnca,33,2,Reward,31,5,2.0,0,249,0,13,30,0,30,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
63,803240_fnca,34,2,Reward,32,5,2.0,0,389,0,13,31,0,31,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
64,803240_fnca,35,2,Reward,32,5,2.0,0,400,0,13,32,0,32,0,,2.0,0.0,Reward,MostlyReward,MostlyReward
