,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,173233_fnca,2,1,Reward,3,5,3.0,0,289,0,14,1,1,0,0,2.0,,,Reward,MostlyReward,MostlyReward
2,173233_fnca,3,1,Punishment,4,5,2.0,0,262,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3,173233_fnca,4,1,Reward,5,5,2.0,0,227,0,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
4,173233_fnca,5,1,Reward,6,5,2.0,0,426,0,13,3,0,3,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5,173233_fnca,6,1,Reward,7,5,3.0,0,225,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6,173233_fnca,7,1,Neutral,8,5,2.0,0,271,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,173233_fnca,8,1,Reward,9,5,2.0,0,225,0,13,2,0,2,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
8,173233_fnca,10,1,Reward,10,5,2.0,0,704,0,13,3,0,3,0,3.0,,,,MostlyPunishment,MostlyPunishment
9,173233_fnca,11,1,Punishment,11,5,3.0,0,304,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
10,173233_fnca,12,1,Punishment,12,5,3.0,0,296,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11,173233_fnca,13,1,Punishment,13,5,3.0,0,299,0,13,3,3,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,173233_fnca,14,1,Neutral,14,5,2.0,0,270,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
13,173233_fnca,15,1,Punishment,15,5,2.0,0,242,0,13,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
14,173233_fnca,16,1,Punishment,16,5,2.0,0,264,0,14,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
15,173233_fnca,17,1,Punishment,17,5,2.0,0,222,0,14,4,0,4,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,173233_fnca,19,1,Punishment,18,5,2.0,0,762,0,13,5,0,5,0,2.0,,,,MostlyPunishment,MostlyPunishment
17,173233_fnca,20,1,Punishment,19,5,2.0,0,338,0,13,6,0,6,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
18,173233_fnca,21,1,Punishment,20,5,3.0,0,280,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
