,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,616645_fnca,1,1,Reward,2,5,2.0,0,813,0,26,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,616645_fnca,2,1,Reward,3,5,2.0,0,420,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,616645_fnca,3,1,Punishment,4,5,2.0,0,444,0,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,616645_fnca,4,1,Reward,5,5,2.0,0,607,0,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5,616645_fnca,5,1,Reward,6,5,2.0,0,429,0,14,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6,616645_fnca,6,1,Reward,7,5,2.0,0,486,0,13,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,616645_fnca,7,1,Neutral,8,5,2.0,0,359,0,14,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,616645_fnca,8,1,Reward,9,5,2.0,0,380,0,14,8,0,8,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
9,616645_fnca,10,1,Reward,10,5,2.0,0,1136,0,13,9,0,9,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,616645_fnca,11,1,Punishment,11,5,2.0,0,410,0,13,10,0,10,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,616645_fnca,12,1,Punishment,12,5,2.0,0,448,0,13,11,0,11,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
