,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,126628_fnca,1,1,Reward,2,5,2.0,0,630,0,27,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,126628_fnca,2,1,Reward,3,5,2.0,0,812,0,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,126628_fnca,3,1,Punishment,4,5,2.0,0,591,0,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,126628_fnca,4,1,Reward,5,5,2.0,0,472,0,14,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5,126628_fnca,5,1,Reward,6,5,2.0,0,515,0,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6,126628_fnca,6,1,Reward,7,5,2.0,0,324,0,13,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,126628_fnca,7,1,Neutral,8,5,2.0,0,508,0,14,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,126628_fnca,8,1,Reward,9,5,2.0,0,459,0,14,8,0,8,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
9,126628_fnca,10,1,Reward,10,5,2.0,0,681,0,14,9,0,9,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,126628_fnca,11,1,Punishment,11,5,2.0,0,334,0,13,10,0,10,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,126628_fnca,12,1,Punishment,12,5,2.0,0,365,0,13,11,0,11,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,126628_fnca,13,1,Punishment,13,5,2.0,0,428,0,14,12,0,12,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,126628_fnca,14,1,Neutral,14,5,3.0,0,558,0,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
