,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,147030_fnca,1,1,Reward,2,5,2.0,0,445,0,27,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,147030_fnca,2,1,Reward,3,5,2.0,0,340,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,147030_fnca,3,1,Punishment,4,5,2.0,0,321,0,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,147030_fnca,4,1,Reward,5,5,2.0,0,363,0,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5,147030_fnca,5,1,Reward,6,5,2.0,0,292,0,14,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6,147030_fnca,6,1,Reward,7,5,2.0,0,273,0,14,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,147030_fnca,7,1,Neutral,8,5,2.0,0,343,0,13,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,147030_fnca,8,1,Reward,9,5,2.0,0,267,0,13,8,0,8,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
9,147030_fnca,10,1,Reward,10,5,3.0,0,599,0,13,1,1,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,147030_fnca,11,1,Punishment,11,5,3.0,0,265,0,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,147030_fnca,12,1,Punishment,12,5,3.0,0,204,0,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,147030_fnca,13,1,Punishment,13,5,3.0,0,253,0,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,147030_fnca,14,1,Neutral,14,5,3.0,0,218,0,13,5,5,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,147030_fnca,15,1,Punishment,15,5,2.0,0,452,0,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
15,147030_fnca,16,1,Punishment,16,5,3.0,0,550,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
16,147030_fnca,17,1,Punishment,17,5,3.0,0,229,0,13,2,2,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,147030_fnca,19,1,Punishment,18,5,3.0,0,600,0,13,3,3,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,147030_fnca,20,1,Punishment,19,5,2.0,0,387,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
19,147030_fnca,21,1,Punishment,20,5,3.0,0,257,0,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
20,147030_fnca,22,1,Neutral,21,5,2.0,0,252,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,147030_fnca,23,1,Punishment,22,5,3.0,0,426,0,14,1,1,0,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
22,147030_fnca,24,1,Neutral,23,5,3.0,0,240,0,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,147030_fnca,25,1,Punishment,24,5,3.0,0,308,0,13,3,3,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,147030_fnca,26,1,Punishment,25,5,3.0,0,232,0,13,4,4,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
25,147030_fnca,28,1,Reward,26,5,3.0,0,435,0,13,5,5,0,0,3.0,,,,MostlyReward,MostlyReward
26,147030_fnca,29,1,Reward,27,5,3.0,0,225,0,13,6,6,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
27,147030_fnca,30,1,Punishment,28,5,3.0,0,262,0,13,7,7,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
28,147030_fnca,31,1,Reward,29,5,3.0,0,302,0,13,8,8,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
29,147030_fnca,32,1,Punishment,30,5,3.0,0,188,1,14,9,9,0,1,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
30,147030_fnca,33,1,Reward,31,5,3.0,0,249,0,14,10,10,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
31,147030_fnca,34,1,Reward,32,5,3.0,0,220,0,13,11,11,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
32,147030_fnca,35,1,Reward,32,5,3.0,0,244,0,13,12,12,0,0,,3.0,0.0,Reward,MostlyReward,MostlyReward
33,147030_fnca,1,2,Punishment,2,5,3.0,0,574,0,26,1,1,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
34,147030_fnca,2,2,Punishment,3,5,3.0,0,199,1,14,2,2,0,1,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
35,147030_fnca,3,2,Reward,4,5,3.0,0,297,0,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
36,147030_fnca,4,2,Punishment,5,5,3.0,0,259,0,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
37,147030_fnca,5,2,Reward,6,5,3.0,0,301,0,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
38,147030_fnca,6,2,Punishment,7,5,3.0,0,390,0,14,6,6,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
39,147030_fnca,7,2,Punishment,8,5,3.0,0,230,0,14,7,7,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
40,147030_fnca,8,2,Punishment,9,5,3.0,0,254,0,13,8,8,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
41,147030_fnca,10,2,Reward,10,5,3.0,0,700,0,13,9,9,0,0,3.0,,,,MostlyReward,MostlyReward
42,147030_fnca,11,2,Neutral,11,5,3.0,0,229,0,14,10,10,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
43,147030_fnca,12,2,Reward,12,5,3.0,0,289,0,13,11,11,0,0,3.0,3.0,0.0,Neutral,MostlyReward,MostlyReward
44,147030_fnca,13,2,Reward,13,5,3.0,0,250,0,13,12,12,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
45,147030_fnca,14,2,Reward,14,5,3.0,0,254,0,13,13,13,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
46,147030_fnca,15,2,Reward,15,5,3.0,0,299,0,13,14,14,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
47,147030_fnca,16,2,Neutral,16,5,3.0,0,314,0,14,15,15,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
48,147030_fnca,17,2,Reward,17,5,3.0,0,299,0,13,16,16,0,0,,3.0,0.0,Neutral,MostlyReward,MostlyReward
49,147030_fnca,19,2,Punishment,18,5,3.0,0,480,0,13,17,17,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
50,147030_fnca,20,2,Punishment,19,5,3.0,0,248,0,13,18,18,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
51,147030_fnca,21,2,Reward,20,5,3.0,0,235,0,13,19,19,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
52,147030_fnca,22,2,Punishment,21,5,3.0,0,279,0,13,20,20,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
53,147030_fnca,23,2,Reward,22,5,3.0,0,273,0,14,21,21,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
54,147030_fnca,24,2,Punishment,23,5,3.0,0,534,0,14,22,22,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
55,147030_fnca,25,2,Punishment,24,5,3.0,0,225,0,13,23,23,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
