,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,878877_fnca,1,1,Reward,2,5,2.0,0,413,0,27,1,0,1,0,3.0,,,,MostlyReward,MostlyReward
2,878877_fnca,2,1,Reward,3,5,3.0,0,550,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3,878877_fnca,3,1,Punishment,4,5,3.0,0,675,0,13,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4,878877_fnca,4,1,Reward,5,5,2.0,0,514,0,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5,878877_fnca,5,1,Reward,6,5,3.0,0,331,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6,878877_fnca,6,1,Reward,7,5,2.0,0,352,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,878877_fnca,7,1,Neutral,8,5,3.0,0,504,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8,878877_fnca,8,1,Reward,9,5,2.0,0,393,0,13,1,0,1,0,,3.0,1.0,Neutral,MostlyReward,MostlyReward
9,878877_fnca,10,1,Reward,10,5,3.0,0,723,0,13,1,1,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,878877_fnca,11,1,Punishment,11,5,2.0,0,361,0,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
11,878877_fnca,12,1,Punishment,12,5,3.0,0,432,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12,878877_fnca,13,1,Punishment,13,5,3.0,0,475,0,14,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,878877_fnca,14,1,Neutral,14,5,2.0,0,443,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
14,878877_fnca,15,1,Punishment,15,5,3.0,0,675,0,13,1,1,0,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
15,878877_fnca,16,1,Punishment,16,5,3.0,0,518,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,878877_fnca,17,1,Punishment,17,5,2.0,0,355,0,13,1,0,1,0,,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
17,878877_fnca,19,1,Punishment,18,5,3.0,0,600,0,13,1,1,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,878877_fnca,20,1,Punishment,19,5,2.0,0,544,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
19,878877_fnca,21,1,Punishment,20,5,3.0,0,526,0,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
20,878877_fnca,22,1,Neutral,21,5,2.0,0,423,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,878877_fnca,23,1,Punishment,22,5,2.0,0,426,0,13,2,0,2,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,878877_fnca,24,1,Neutral,23,5,3.0,0,395,0,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
23,878877_fnca,25,1,Punishment,24,5,2.0,0,645,0,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
24,878877_fnca,26,1,Punishment,25,5,3.0,0,661,0,13,1,1,0,0,,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
25,878877_fnca,28,1,Reward,26,5,3.0,0,969,0,13,2,2,0,0,3.0,,,,MostlyReward,MostlyReward
26,878877_fnca,29,1,Reward,27,5,3.0,0,336,0,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
27,878877_fnca,30,1,Punishment,28,5,3.0,0,633,0,13,4,4,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
