,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,155635_fnca,1,1,Reward,2,5,3.0,0,543,0,26,1,1,0,0,2.0,,,,MostlyReward,MostlyReward
2,155635_fnca,2,1,Reward,3,5,2.0,0,435,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3,155635_fnca,3,1,Punishment,4,5,2.0,0,653,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,155635_fnca,4,1,Reward,5,5,3.0,0,294,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
5,155635_fnca,5,1,Reward,6,5,3.0,0,589,0,13,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6,155635_fnca,6,1,Reward,7,5,2.0,0,219,0,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,155635_fnca,7,1,Neutral,8,5,3.0,0,252,0,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8,155635_fnca,8,1,Reward,9,5,2.0,0,248,0,13,1,0,1,0,,3.0,1.0,Neutral,MostlyReward,MostlyReward
9,155635_fnca,10,1,Reward,10,5,3.0,0,856,0,13,1,1,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,155635_fnca,11,1,Punishment,11,5,2.0,0,234,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
11,155635_fnca,12,1,Punishment,12,5,3.0,0,343,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12,155635_fnca,13,1,Punishment,13,5,3.0,0,403,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,155635_fnca,14,1,Neutral,14,5,3.0,0,277,0,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,155635_fnca,15,1,Punishment,15,5,3.0,0,401,0,13,4,4,0,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,155635_fnca,16,1,Punishment,16,5,2.0,0,530,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
16,155635_fnca,17,1,Punishment,17,5,2.0,0,328,0,14,2,0,2,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,155635_fnca,19,1,Punishment,18,5,3.0,0,687,0,14,1,1,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
18,155635_fnca,20,1,Punishment,19,5,3.0,0,299,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,155635_fnca,21,1,Punishment,20,5,3.0,0,290,0,13,3,3,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,155635_fnca,22,1,Neutral,21,5,2.0,0,344,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,155635_fnca,23,1,Punishment,22,5,3.0,0,237,0,14,1,1,0,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
22,155635_fnca,24,1,Neutral,23,5,3.0,0,355,0,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,155635_fnca,25,1,Punishment,24,5,3.0,0,352,0,13,3,3,0,0,,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,155635_fnca,28,1,Reward,26,5,3.0,0,574,0,13,4,4,0,0,3.0,,,,MostlyReward,MostlyReward
25,155635_fnca,29,1,Reward,27,5,3.0,0,734,0,13,5,5,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
26,155635_fnca,30,1,Punishment,28,5,2.0,0,292,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
27,155635_fnca,31,1,Reward,29,5,3.0,0,280,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
28,155635_fnca,32,1,Punishment,30,5,3.0,0,275,0,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
29,155635_fnca,33,1,Reward,31,5,3.0,0,219,0,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
30,155635_fnca,34,1,Reward,32,5,3.0,0,434,0,13,4,4,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
31,155635_fnca,35,1,Reward,32,5,2.0,0,274,0,13,1,0,1,0,,3.0,1.0,Reward,MostlyReward,MostlyReward
32,155635_fnca,1,2,Punishment,2,5,2.0,0,590,0,27,1,0,1,0,3.0,,,,MostlyPunishment,MostlyPunishment
33,155635_fnca,2,2,Punishment,3,5,3.0,0,535,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
34,155635_fnca,3,2,Reward,4,5,3.0,0,326,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
35,155635_fnca,4,2,Punishment,5,5,2.0,0,423,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
36,155635_fnca,5,2,Reward,6,5,2.0,0,169,1,14,2,0,2,1,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
37,155635_fnca,6,2,Punishment,7,5,2.0,0,485,0,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
38,155635_fnca,7,2,Punishment,8,5,2.0,0,250,0,14,4,0,4,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
39,155635_fnca,8,2,Punishment,9,5,3.0,0,201,0,14,1,1,0,0,,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
40,155635_fnca,10,2,Reward,10,5,3.0,0,562,0,13,2,2,0,0,3.0,,,,MostlyReward,MostlyReward
41,155635_fnca,11,2,Neutral,11,5,3.0,0,282,0,13,3,3,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
42,155635_fnca,12,2,Reward,12,5,2.0,0,313,0,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyReward,MostlyReward
43,155635_fnca,13,2,Reward,13,5,3.0,0,223,0,12,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
44,155635_fnca,14,2,Reward,14,5,3.0,0,199,1,13,2,2,0,1,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
45,155635_fnca,15,2,Reward,15,5,2.0,0,461,0,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
46,155635_fnca,16,2,Neutral,16,5,3.0,0,639,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
47,155635_fnca,17,2,Reward,17,5,2.0,0,238,0,13,1,0,1,0,,3.0,1.0,Neutral,MostlyReward,MostlyReward
48,155635_fnca,19,2,Punishment,18,5,3.0,0,427,0,13,1,1,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
49,155635_fnca,20,2,Punishment,19,5,3.0,0,271,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
50,155635_fnca,21,2,Reward,20,5,2.0,0,306,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
51,155635_fnca,22,2,Punishment,21,5,3.0,0,362,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
52,155635_fnca,23,2,Reward,22,5,2.0,0,324,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
53,155635_fnca,24,2,Punishment,23,5,2.0,0,325,0,14,2,0,2,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
54,155635_fnca,25,2,Punishment,24,5,3.0,0,321,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
55,155635_fnca,26,2,Punishment,25,5,3.0,0,284,0,13,2,2,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
56,155635_fnca,28,2,Reward,26,5,3.0,0,529,0,14,3,3,0,0,3.0,,,,MostlyReward,MostlyReward
57,155635_fnca,29,2,Reward,27,5,3.0,0,472,0,13,4,4,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
58,155635_fnca,30,2,Punishment,28,5,2.0,0,146,1,13,1,0,1,1,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
59,155635_fnca,31,2,Reward,29,5,2.0,0,334,0,14,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
60,155635_fnca,32,2,Punishment,30,5,3.0,0,228,0,14,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
61,155635_fnca,33,2,Reward,31,5,3.0,0,320,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
62,155635_fnca,34,2,Reward,32,5,2.0,0,341,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
63,155635_fnca,35,2,Reward,32,5,3.0,0,422,0,13,1,1,0,0,,2.0,1.0,Reward,MostlyReward,MostlyReward
