,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,191437_fnca,1,1,Reward,2,5,3.0,0,890,0,27,1,1,0,0,2.0,,,,MostlyReward,MostlyReward
2,191437_fnca,2,1,Reward,3,5,2.0,0,1458,0,14,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3,191437_fnca,3,1,Punishment,4,5,2.0,0,702,0,14,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,191437_fnca,4,1,Reward,5,5,3.0,0,595,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
5,191437_fnca,5,1,Reward,6,5,3.0,0,547,0,13,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6,191437_fnca,6,1,Reward,7,5,2.0,0,466,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,191437_fnca,7,1,Neutral,8,5,2.0,0,729,0,14,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,191437_fnca,8,1,Reward,9,5,3.0,0,575,0,14,1,1,0,0,,2.0,1.0,Neutral,MostlyReward,MostlyReward
9,191437_fnca,10,1,Reward,10,5,3.0,0,645,0,13,2,2,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,191437_fnca,11,1,Punishment,11,5,3.0,0,386,0,13,3,3,0,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,191437_fnca,12,1,Punishment,12,5,2.0,0,567,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12,191437_fnca,13,1,Punishment,13,5,2.0,0,649,0,14,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,191437_fnca,14,1,Neutral,14,5,3.0,0,401,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
14,191437_fnca,15,1,Punishment,15,5,3.0,0,580,0,13,2,2,0,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,191437_fnca,16,1,Punishment,16,5,2.0,0,518,0,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
16,191437_fnca,17,1,Punishment,17,5,3.0,0,490,0,13,1,1,0,0,,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
17,191437_fnca,19,1,Punishment,18,5,2.0,0,891,0,13,1,0,1,0,3.0,,,,MostlyPunishment,MostlyPunishment
18,191437_fnca,20,1,Punishment,19,5,3.0,0,432,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
19,191437_fnca,21,1,Punishment,20,5,3.0,0,101,1,13,2,2,0,1,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,191437_fnca,22,1,Neutral,21,5,2.0,0,585,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,191437_fnca,23,1,Punishment,22,5,2.0,0,369,0,13,2,0,2,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,191437_fnca,24,1,Neutral,23,5,3.0,0,468,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
23,191437_fnca,25,1,Punishment,24,5,3.0,0,446,0,13,2,2,0,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,191437_fnca,26,1,Punishment,25,5,2.0,0,537,0,13,1,0,1,0,,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
25,191437_fnca,28,1,Reward,26,5,3.0,0,810,0,14,1,1,0,0,3.0,,,,MostlyReward,MostlyReward
26,191437_fnca,29,1,Reward,27,5,3.0,0,471,0,13,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
27,191437_fnca,30,1,Punishment,28,5,2.0,0,667,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
28,191437_fnca,31,1,Reward,29,5,2.0,0,476,0,14,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
29,191437_fnca,32,1,Punishment,30,5,3.0,0,457,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
30,191437_fnca,33,1,Reward,31,5,3.0,0,956,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
31,191437_fnca,34,1,Reward,32,5,2.0,0,724,0,13,1,0,1,0,,3.0,1.0,Reward,MostlyReward,MostlyReward
