,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,101915_fnca,1,1,Reward,2,5,2.0,0,578,0,54,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,101915_fnca,2,1,Reward,3,5,2.0,0,505,0,14,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,101915_fnca,3,1,Punishment,4,5,3.0,0,449,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
4,101915_fnca,4,1,Reward,5,5,3.0,0,419,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5,101915_fnca,5,1,Reward,6,5,2.0,0,353,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6,101915_fnca,6,1,Reward,7,5,2.0,0,512,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,101915_fnca,7,1,Neutral,8,5,2.0,0,391,0,13,3,0,3,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,101915_fnca,8,1,Reward,9,5,3.0,0,344,0,14,1,1,0,0,,2.0,1.0,Neutral,MostlyReward,MostlyReward
9,101915_fnca,10,1,Reward,10,5,3.0,0,1165,0,14,2,2,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,101915_fnca,11,1,Punishment,11,5,3.0,0,529,0,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,101915_fnca,12,1,Punishment,12,5,3.0,0,623,0,13,4,4,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,101915_fnca,13,1,Punishment,13,5,2.0,0,634,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
13,101915_fnca,14,1,Neutral,14,5,2.0,0,376,0,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,101915_fnca,15,1,Punishment,15,5,2.0,0,437,0,13,3,0,3,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,101915_fnca,16,1,Punishment,16,5,3.0,0,467,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
16,101915_fnca,17,1,Punishment,17,5,3.0,0,469,0,14,2,2,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,101915_fnca,19,1,Punishment,18,5,3.0,0,865,0,13,3,3,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
18,101915_fnca,20,1,Punishment,19,5,3.0,0,682,0,13,4,4,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,101915_fnca,21,1,Punishment,20,5,2.0,0,538,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
20,101915_fnca,22,1,Neutral,21,5,2.0,0,498,0,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
21,101915_fnca,23,1,Punishment,22,5,2.0,0,567,0,13,3,0,3,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
