,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,901442_fnca,1,1,Reward,2,5,2.0,0,532,0,26,1,0,1,0,3.0,,,,MostlyReward,MostlyReward
2,901442_fnca,2,1,Reward,3,5,3.0,0,706,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3,901442_fnca,3,1,Punishment,4,5,3.0,0,499,0,13,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4,901442_fnca,4,1,Reward,5,5,2.0,0,527,0,14,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5,901442_fnca,5,1,Reward,6,5,2.0,0,337,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6,901442_fnca,6,1,Reward,7,5,2.0,0,342,0,13,3,0,3,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,901442_fnca,7,1,Neutral,8,5,3.0,0,635,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8,901442_fnca,8,1,Reward,9,5,3.0,0,806,0,14,2,2,0,0,,3.0,0.0,Neutral,MostlyReward,MostlyReward
9,901442_fnca,10,1,Reward,10,5,2.0,0,563,0,13,1,0,1,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,901442_fnca,11,1,Punishment,11,5,2.0,0,528,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,901442_fnca,12,1,Punishment,12,5,3.0,0,701,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12,901442_fnca,13,1,Punishment,13,5,3.0,0,391,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,901442_fnca,14,1,Neutral,14,5,3.0,0,541,0,13,3,3,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,901442_fnca,15,1,Punishment,15,5,2.0,0,511,0,13,1,0,1,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
15,901442_fnca,16,1,Punishment,16,5,2.0,0,365,0,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,901442_fnca,17,1,Punishment,17,5,2.0,0,739,0,14,3,0,3,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,901442_fnca,19,1,Punishment,18,5,2.0,0,646,0,14,4,0,4,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,901442_fnca,20,1,Punishment,19,5,2.0,0,501,0,13,5,0,5,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,901442_fnca,21,1,Punishment,20,5,3.0,0,475,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
20,901442_fnca,22,1,Neutral,21,5,3.0,0,628,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
21,901442_fnca,23,1,Punishment,22,5,2.0,0,352,0,13,1,0,1,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
22,901442_fnca,24,1,Neutral,23,5,2.0,0,431,0,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,901442_fnca,25,1,Punishment,24,5,2.0,0,349,0,14,3,0,3,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,901442_fnca,26,1,Punishment,25,5,3.0,0,615,0,14,1,1,0,0,,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
25,901442_fnca,28,1,Reward,26,5,2.0,0,497,0,13,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
26,901442_fnca,29,1,Reward,27,5,2.0,0,466,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
27,901442_fnca,30,1,Punishment,28,5,3.0,0,448,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
28,901442_fnca,31,1,Reward,29,5,2.0,0,562,0,14,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
29,901442_fnca,32,1,Punishment,30,5,2.0,0,690,0,14,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
30,901442_fnca,33,1,Reward,31,5,3.0,0,624,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
31,901442_fnca,34,1,Reward,32,5,3.0,0,328,0,13,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
32,901442_fnca,35,1,Reward,32,5,2.0,0,361,0,13,1,0,1,0,,3.0,1.0,Reward,MostlyReward,MostlyReward
33,901442_fnca,1,2,Punishment,2,5,2.0,0,652,0,27,1,0,1,0,2.0,,,,MostlyPunishment,MostlyPunishment
34,901442_fnca,2,2,Punishment,3,5,2.0,0,312,0,13,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
35,901442_fnca,3,2,Reward,4,5,3.0,0,251,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
36,901442_fnca,4,2,Punishment,5,5,3.0,0,501,0,14,2,2,0,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
37,901442_fnca,5,2,Reward,6,5,2.0,0,317,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
38,901442_fnca,6,2,Punishment,7,5,3.0,0,390,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
39,901442_fnca,7,2,Punishment,8,5,2.0,0,393,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
40,901442_fnca,8,2,Punishment,9,5,2.0,0,288,0,13,2,0,2,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
41,901442_fnca,10,2,Reward,10,5,2.0,0,713,0,13,3,0,3,0,2.0,,,,MostlyReward,MostlyReward
42,901442_fnca,11,2,Neutral,11,5,2.0,0,402,0,14,4,0,4,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
43,901442_fnca,12,2,Reward,12,5,3.0,0,463,0,14,1,1,0,0,3.0,2.0,1.0,Neutral,MostlyReward,MostlyReward
44,901442_fnca,13,2,Reward,13,5,3.0,0,453,0,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
45,901442_fnca,14,2,Reward,14,5,3.0,0,361,0,13,3,3,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
46,901442_fnca,15,2,Reward,15,5,2.0,0,490,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
47,901442_fnca,16,2,Neutral,16,5,2.0,0,402,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
48,901442_fnca,17,2,Reward,17,5,2.0,0,399,0,13,3,0,3,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
49,901442_fnca,19,2,Punishment,18,5,2.0,0,809,0,13,4,0,4,0,2.0,,,,MostlyPunishment,MostlyPunishment
50,901442_fnca,20,2,Punishment,19,5,2.0,0,324,0,14,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
51,901442_fnca,21,2,Reward,20,5,2.0,0,358,0,14,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
52,901442_fnca,22,2,Punishment,21,5,2.0,0,312,0,13,7,0,7,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
