,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,856463_fnca,1,1,Reward,2,5,2.0,0,532,0,27,1,0,1,0,3.0,,,,MostlyReward,MostlyReward
2,856463_fnca,2,1,Reward,3,5,3.0,0,363,0,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3,856463_fnca,3,1,Punishment,4,5,2.0,0,307,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4,856463_fnca,4,1,Reward,5,5,2.0,0,712,0,13,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5,856463_fnca,5,1,Reward,6,5,3.0,0,351,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6,856463_fnca,6,1,Reward,7,5,2.0,0,228,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,856463_fnca,7,1,Neutral,8,5,3.0,0,419,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8,856463_fnca,8,1,Reward,9,5,2.0,0,541,0,13,1,0,1,0,,3.0,1.0,Neutral,MostlyReward,MostlyReward
9,856463_fnca,10,1,Reward,10,5,3.0,0,848,0,13,1,1,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,856463_fnca,11,1,Punishment,11,5,2.0,0,459,0,14,1,0,1,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
11,856463_fnca,12,1,Punishment,12,5,2.0,0,443,0,13,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,856463_fnca,13,1,Punishment,13,5,3.0,0,848,0,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
13,856463_fnca,14,1,Neutral,14,5,2.0,0,467,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
14,856463_fnca,15,1,Punishment,15,5,2.0,0,377,0,13,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
