,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,178142_fnca,1,1,Reward,2,5,2.0,0,679,0,53,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,178142_fnca,2,1,Reward,3,5,2.0,0,597,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,178142_fnca,3,1,Punishment,4,5,3.0,0,483,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
4,178142_fnca,4,1,Reward,5,5,3.0,0,639,0,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5,178142_fnca,5,1,Reward,6,5,3.0,0,579,0,13,3,3,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6,178142_fnca,6,1,Reward,7,5,2.0,0,571,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,178142_fnca,7,1,Neutral,8,5,3.0,0,461,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8,178142_fnca,8,1,Reward,9,5,2.0,0,677,0,13,1,0,1,0,,3.0,1.0,Neutral,MostlyReward,MostlyReward
9,178142_fnca,10,1,Reward,10,5,3.0,0,1081,0,14,1,1,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,178142_fnca,11,1,Punishment,11,5,3.0,0,474,0,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,178142_fnca,12,1,Punishment,12,5,3.0,0,462,0,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,178142_fnca,13,1,Punishment,13,5,3.0,0,436,0,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,178142_fnca,14,1,Neutral,14,5,3.0,0,549,0,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,178142_fnca,15,1,Punishment,15,5,3.0,0,544,0,13,6,6,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,178142_fnca,16,1,Punishment,16,5,3.0,0,596,0,14,7,7,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,178142_fnca,17,1,Punishment,17,5,2.0,0,468,0,13,1,0,1,0,,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
17,178142_fnca,19,1,Punishment,18,5,3.0,0,727,0,13,1,1,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,178142_fnca,20,1,Punishment,19,5,2.0,0,404,0,14,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
19,178142_fnca,21,1,Punishment,20,5,2.0,0,509,0,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,178142_fnca,22,1,Neutral,21,5,2.0,0,345,0,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
21,178142_fnca,23,1,Punishment,22,5,2.0,0,490,0,13,4,0,4,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,178142_fnca,24,1,Neutral,23,5,2.0,0,721,0,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,178142_fnca,25,1,Punishment,24,5,2.0,0,504,0,13,6,0,6,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,178142_fnca,26,1,Punishment,25,5,2.0,0,653,0,13,7,0,7,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
25,178142_fnca,28,1,Reward,26,5,3.0,0,674,0,14,1,1,0,0,2.0,,,,MostlyReward,MostlyReward
26,178142_fnca,29,1,Reward,27,5,2.0,0,500,0,14,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
27,178142_fnca,30,1,Punishment,28,5,2.0,0,553,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
28,178142_fnca,31,1,Reward,29,5,3.0,0,443,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
29,178142_fnca,32,1,Punishment,30,5,3.0,0,607,0,13,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
30,178142_fnca,33,1,Reward,31,5,2.0,0,552,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
31,178142_fnca,34,1,Reward,32,5,2.0,0,595,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
32,178142_fnca,35,1,Reward,32,5,3.0,0,622,0,14,1,1,0,0,,2.0,1.0,Reward,MostlyReward,MostlyReward
33,178142_fnca,1,2,Punishment,2,5,3.0,0,622,0,27,1,1,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
34,178142_fnca,2,2,Punishment,3,5,3.0,0,456,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
35,178142_fnca,3,2,Reward,4,5,2.0,0,412,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
36,178142_fnca,4,2,Punishment,5,5,2.0,0,671,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
37,178142_fnca,5,2,Reward,6,5,2.0,0,566,0,13,3,0,3,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
38,178142_fnca,6,2,Punishment,7,5,3.0,0,385,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
39,178142_fnca,7,2,Punishment,8,5,3.0,0,452,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
40,178142_fnca,8,2,Punishment,9,5,3.0,0,370,0,13,3,3,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
41,178142_fnca,10,2,Reward,10,5,3.0,0,901,0,13,4,4,0,0,3.0,,,,MostlyReward,MostlyReward
42,178142_fnca,11,2,Neutral,11,5,3.0,0,468,0,14,5,5,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
43,178142_fnca,12,2,Reward,12,5,2.0,0,550,0,14,1,0,1,0,2.0,3.0,1.0,Neutral,MostlyReward,MostlyReward
44,178142_fnca,13,2,Reward,13,5,2.0,0,640,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
45,178142_fnca,14,2,Reward,14,5,3.0,0,303,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
46,178142_fnca,15,2,Reward,15,5,2.0,0,486,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
47,178142_fnca,16,2,Neutral,16,5,3.0,0,468,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
48,178142_fnca,17,2,Reward,17,5,3.0,0,546,0,14,2,2,0,0,,3.0,0.0,Neutral,MostlyReward,MostlyReward
49,178142_fnca,19,2,Punishment,18,5,2.0,0,665,0,13,1,0,1,0,3.0,,,,MostlyPunishment,MostlyPunishment
50,178142_fnca,20,2,Punishment,19,5,3.0,0,460,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
51,178142_fnca,21,2,Reward,20,5,3.0,0,585,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
52,178142_fnca,22,2,Punishment,21,5,2.0,0,435,0,14,1,0,1,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
53,178142_fnca,23,2,Reward,22,5,2.0,0,475,0,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
