,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,971160_fnca,1,1,Reward,2,5,3.0,0,413,0,27,1,1,0,0,3.0,,,,MostlyReward,MostlyReward
2,971160_fnca,2,1,Reward,3,5,3.0,0,365,0,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3,971160_fnca,3,1,Punishment,4,5,3.0,0,259,0,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4,971160_fnca,4,1,Reward,5,5,3.0,0,293,0,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5,971160_fnca,5,1,Reward,6,5,3.0,0,309,0,13,5,5,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6,971160_fnca,6,1,Reward,7,5,3.0,0,339,0,13,6,6,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7,971160_fnca,7,1,Neutral,8,5,3.0,0,303,0,13,7,7,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8,971160_fnca,8,1,Reward,9,5,3.0,0,255,0,13,8,8,0,0,,3.0,0.0,Neutral,MostlyReward,MostlyReward
9,971160_fnca,10,1,Reward,10,5,3.0,0,434,0,14,9,9,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,971160_fnca,11,1,Punishment,11,5,3.0,0,299,0,13,10,10,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,971160_fnca,12,1,Punishment,12,5,3.0,0,278,0,13,11,11,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,971160_fnca,13,1,Punishment,13,5,3.0,0,262,0,13,12,12,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,971160_fnca,14,1,Neutral,14,5,3.0,0,280,0,14,13,13,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,971160_fnca,15,1,Punishment,15,5,3.0,0,317,0,14,14,14,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,971160_fnca,16,1,Punishment,16,5,3.0,0,299,0,13,15,15,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,971160_fnca,17,1,Punishment,17,5,3.0,0,280,0,13,16,16,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,971160_fnca,19,1,Punishment,18,5,3.0,0,449,0,13,17,17,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
18,971160_fnca,20,1,Punishment,19,5,3.0,0,269,0,14,18,18,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,971160_fnca,21,1,Punishment,20,5,3.0,0,236,0,14,19,19,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,971160_fnca,22,1,Neutral,21,5,3.0,0,296,0,13,20,20,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
21,971160_fnca,23,1,Punishment,22,5,3.0,0,283,0,13,21,21,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,971160_fnca,24,1,Neutral,23,5,3.0,0,258,0,13,22,22,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,971160_fnca,25,1,Punishment,24,5,3.0,0,289,0,14,23,23,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
