,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,136631_fnca,1,1,Reward,2,5,2.0,0,524,0,26,1,0,1,0,3.0,,,,MostlyReward,MostlyReward
2,136631_fnca,2,1,Reward,3,5,3.0,0,517,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3,136631_fnca,3,1,Punishment,4,5,2.0,0,504,0,14,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
4,136631_fnca,4,1,Reward,5,5,2.0,0,816,0,14,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5,136631_fnca,5,1,Reward,6,5,3.0,0,588,0,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6,136631_fnca,6,1,Reward,7,5,2.0,0,776,0,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,136631_fnca,7,1,Neutral,8,5,3.0,0,453,0,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8,136631_fnca,8,1,Reward,9,5,2.0,0,668,0,14,1,0,1,0,,3.0,1.0,Neutral,MostlyReward,MostlyReward
9,136631_fnca,10,1,Reward,10,5,3.0,0,1033,0,14,1,1,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,136631_fnca,11,1,Punishment,11,5,2.0,0,356,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
11,136631_fnca,12,1,Punishment,12,5,2.0,0,783,0,13,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,136631_fnca,13,1,Punishment,13,5,3.0,0,778,0,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
13,136631_fnca,14,1,Neutral,14,5,2.0,0,773,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
14,136631_fnca,15,1,Punishment,15,5,3.0,0,668,0,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
15,136631_fnca,16,1,Punishment,16,5,2.0,0,793,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
16,136631_fnca,17,1,Punishment,17,5,2.0,0,882,0,13,2,0,2,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,136631_fnca,19,1,Punishment,18,5,2.0,0,782,0,13,3,0,3,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,136631_fnca,20,1,Punishment,19,5,2.0,0,429,0,14,4,0,4,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,136631_fnca,21,1,Punishment,20,5,3.0,0,484,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
20,136631_fnca,22,1,Neutral,21,5,3.0,0,1131,0,14,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
