,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,148436_fnca,1,1,Reward,2,5,2.0,0,840,0,26,1,0,1,0,3.0,,,,MostlyReward,MostlyReward
2,148436_fnca,2,1,Reward,3,5,3.0,0,565,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3,148436_fnca,3,1,Punishment,4,5,3.0,0,321,0,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4,148436_fnca,4,1,Reward,5,5,3.0,0,389,0,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5,148436_fnca,5,1,Reward,6,5,3.0,0,275,0,13,4,4,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6,148436_fnca,6,1,Reward,7,5,2.0,0,310,0,14,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7,148436_fnca,7,1,Neutral,8,5,2.0,0,341,0,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,148436_fnca,8,1,Reward,9,5,2.0,0,211,0,13,3,0,3,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
9,148436_fnca,10,1,Reward,10,5,2.0,0,566,0,13,4,0,4,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,148436_fnca,11,1,Punishment,11,5,3.0,0,224,0,14,1,1,0,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
11,148436_fnca,12,1,Punishment,12,5,3.0,0,318,0,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,148436_fnca,13,1,Punishment,13,5,3.0,0,301,0,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,148436_fnca,14,1,Neutral,14,5,3.0,0,371,0,13,4,4,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,148436_fnca,15,1,Punishment,15,5,2.0,0,372,0,13,1,0,1,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
15,148436_fnca,16,1,Punishment,16,5,2.0,0,251,0,13,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,148436_fnca,17,1,Punishment,17,5,3.0,0,209,0,13,1,1,0,0,,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
17,148436_fnca,19,1,Punishment,18,5,3.0,0,586,0,13,2,2,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
18,148436_fnca,20,1,Punishment,19,5,3.0,0,192,1,14,3,3,0,1,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,148436_fnca,21,1,Punishment,20,5,2.0,0,329,0,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
20,148436_fnca,22,1,Neutral,21,5,3.0,0,229,0,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,148436_fnca,23,1,Punishment,22,5,2.0,0,220,0,13,1,0,1,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
22,148436_fnca,24,1,Neutral,23,5,2.0,0,434,0,14,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,148436_fnca,25,1,Punishment,24,5,3.0,0,226,0,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
24,148436_fnca,26,1,Punishment,25,5,2.0,0,1466,0,13,1,0,1,0,,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
25,148436_fnca,28,1,Reward,26,5,2.0,0,518,0,14,2,0,2,0,3.0,,,,MostlyReward,MostlyReward
26,148436_fnca,29,1,Reward,27,5,3.0,0,218,0,14,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
27,148436_fnca,30,1,Punishment,28,5,3.0,0,272,0,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
