,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,198855_fnca,1,1,Reward,2,5,2.0,0,781,0,26,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,198855_fnca,2,1,Reward,3,5,2.0,0,681,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,198855_fnca,3,1,Punishment,4,5,2.0,0,511,0,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,198855_fnca,4,1,Reward,5,5,2.0,0,371,0,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5,198855_fnca,5,1,Reward,6,5,2.0,0,504,0,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6,198855_fnca,6,1,Reward,7,5,2.0,0,538,0,13,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,198855_fnca,7,1,Neutral,8,5,2.0,0,261,0,14,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8,198855_fnca,8,1,Reward,9,5,2.0,0,1144,0,14,8,0,8,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
9,198855_fnca,10,1,Reward,10,5,2.0,0,647,0,13,9,0,9,0,2.0,,,,MostlyPunishment,MostlyPunishment
10,198855_fnca,11,1,Punishment,11,5,2.0,0,426,0,13,10,0,10,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,198855_fnca,12,1,Punishment,12,5,2.0,0,396,0,13,11,0,11,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,198855_fnca,13,1,Punishment,13,5,2.0,0,341,0,14,12,0,12,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,198855_fnca,14,1,Neutral,14,5,2.0,0,290,0,14,13,0,13,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,198855_fnca,15,1,Punishment,15,5,2.0,0,487,0,13,14,0,14,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,198855_fnca,16,1,Punishment,16,5,2.0,0,380,0,13,15,0,15,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,198855_fnca,17,1,Punishment,17,5,2.0,0,303,0,14,16,0,16,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,198855_fnca,19,1,Punishment,18,5,3.0,0,501,0,14,1,1,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,198855_fnca,20,1,Punishment,19,5,2.0,0,318,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
19,198855_fnca,21,1,Punishment,20,5,2.0,0,393,0,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,198855_fnca,22,1,Neutral,21,5,2.0,0,287,0,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
21,198855_fnca,23,1,Punishment,22,5,2.0,0,465,0,13,4,0,4,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,198855_fnca,24,1,Neutral,23,5,2.0,0,243,0,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,198855_fnca,25,1,Punishment,24,5,2.0,0,254,0,13,6,0,6,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,198855_fnca,26,1,Punishment,25,5,2.0,0,261,0,14,7,0,7,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
25,198855_fnca,28,1,Reward,26,5,2.0,0,645,0,14,8,0,8,0,2.0,,,,MostlyReward,MostlyReward
26,198855_fnca,29,1,Reward,27,5,2.0,0,338,0,13,9,0,9,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
27,198855_fnca,30,1,Punishment,28,5,2.0,0,277,0,13,10,0,10,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
28,198855_fnca,31,1,Reward,29,5,2.0,0,393,0,13,11,0,11,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
29,198855_fnca,32,1,Punishment,30,5,2.0,0,321,0,14,12,0,12,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
30,198855_fnca,33,1,Reward,31,5,2.0,0,424,0,13,13,0,13,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
31,198855_fnca,34,1,Reward,32,5,2.0,0,314,0,13,14,0,14,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
32,198855_fnca,35,1,Reward,32,5,2.0,0,271,0,13,15,0,15,0,,2.0,0.0,Reward,MostlyReward,MostlyReward
33,198855_fnca,1,2,Punishment,2,5,2.0,0,554,0,27,1,0,1,0,3.0,,,,MostlyPunishment,MostlyPunishment
34,198855_fnca,2,2,Punishment,3,5,3.0,0,377,0,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
35,198855_fnca,3,2,Reward,4,5,2.0,0,310,0,14,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
36,198855_fnca,4,2,Punishment,5,5,2.0,0,293,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
37,198855_fnca,5,2,Reward,6,5,2.0,0,267,0,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
38,198855_fnca,6,2,Punishment,7,5,2.0,0,291,0,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
39,198855_fnca,7,2,Punishment,8,5,2.0,0,302,0,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
40,198855_fnca,8,2,Punishment,9,5,2.0,0,78,1,14,6,0,6,1,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
41,198855_fnca,10,2,Reward,10,5,2.0,0,716,0,13,7,0,7,0,2.0,,,,MostlyReward,MostlyReward
42,198855_fnca,11,2,Neutral,11,5,2.0,0,299,0,13,8,0,8,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
43,198855_fnca,12,2,Reward,12,5,2.0,0,396,0,13,9,0,9,0,2.0,2.0,0.0,Neutral,MostlyReward,MostlyReward
44,198855_fnca,13,2,Reward,13,5,2.0,0,416,0,13,10,0,10,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
45,198855_fnca,14,2,Reward,14,5,2.0,0,327,0,13,11,0,11,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
46,198855_fnca,15,2,Reward,15,5,2.0,0,394,0,14,12,0,12,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
47,198855_fnca,16,2,Neutral,16,5,2.0,0,315,0,14,13,0,13,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
