,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,154936_fnca,1,1,Reward,2,5,2.0,0,862,0,53,1,0,1,0,3.0,,,,MostlyReward,MostlyReward
2,154936_fnca,2,1,Reward,3,5,3.0,0,433,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3,154936_fnca,3,1,Punishment,4,5,3.0,0,541,0,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4,154936_fnca,4,1,Reward,5,5,3.0,0,521,0,14,3,3,0,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5,154936_fnca,5,1,Reward,6,5,2.0,0,1053,0,13,1,0,1,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6,154936_fnca,6,1,Reward,7,5,2.0,0,614,0,13,2,0,2,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7,154936_fnca,7,1,Neutral,8,5,3.0,0,463,0,14,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8,154936_fnca,8,1,Reward,9,5,3.0,0,294,0,14,2,2,0,0,,3.0,0.0,Neutral,MostlyReward,MostlyReward
9,154936_fnca,10,1,Reward,10,5,2.0,0,855,0,13,1,0,1,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,154936_fnca,11,1,Punishment,11,5,3.0,0,378,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
11,154936_fnca,12,1,Punishment,12,5,3.0,0,376,0,13,2,2,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,154936_fnca,13,1,Punishment,13,5,2.0,0,252,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
13,154936_fnca,14,1,Neutral,14,5,2.0,0,496,0,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,154936_fnca,15,1,Punishment,15,5,2.0,0,202,0,14,3,0,3,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,154936_fnca,16,1,Punishment,16,5,3.0,0,354,0,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
16,154936_fnca,17,1,Punishment,17,5,2.0,0,493,0,13,1,0,1,0,,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
17,154936_fnca,19,1,Punishment,18,5,2.0,0,771,0,13,2,0,2,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,154936_fnca,20,1,Punishment,19,5,2.0,0,214,0,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,154936_fnca,21,1,Punishment,20,5,2.0,0,229,0,13,4,0,4,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,154936_fnca,22,1,Neutral,21,5,3.0,0,275,0,13,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,154936_fnca,23,1,Punishment,22,5,3.0,0,206,0,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,154936_fnca,24,1,Neutral,23,5,3.0,0,236,0,12,3,3,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,154936_fnca,25,1,Punishment,24,5,2.0,0,220,0,13,1,0,1,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
24,154936_fnca,26,1,Punishment,25,5,2.0,0,211,0,13,2,0,2,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
25,154936_fnca,28,1,Reward,26,5,2.0,0,865,0,13,3,0,3,0,2.0,,,,MostlyReward,MostlyReward
26,154936_fnca,29,1,Reward,27,5,2.0,0,275,0,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
27,154936_fnca,30,1,Punishment,28,5,2.0,0,269,0,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
28,154936_fnca,31,1,Reward,29,5,2.0,0,262,0,14,6,0,6,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
29,154936_fnca,32,1,Punishment,30,5,3.0,0,460,0,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
30,154936_fnca,33,1,Reward,31,5,2.0,0,441,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
31,154936_fnca,34,1,Reward,32,5,2.0,0,509,0,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
