,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,159340_fnca,1,1,Reward,2,5,2.0,0,755,0,27,1,0,1,0,3.0,,,,MostlyReward,MostlyReward
2,159340_fnca,2,1,Reward,3,5,3.0,0,43,1,14,1,1,0,1,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3,159340_fnca,3,1,Punishment,4,5,3.0,0,1478,0,14,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4,159340_fnca,4,1,Reward,5,5,2.0,0,755,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5,159340_fnca,5,1,Reward,6,5,2.0,0,25,1,13,2,0,2,1,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6,159340_fnca,6,1,Reward,7,5,3.0,0,240,0,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7,159340_fnca,7,1,Neutral,8,5,2.0,0,291,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8,159340_fnca,8,1,Reward,9,5,3.0,0,535,0,13,1,1,0,0,,2.0,1.0,Neutral,MostlyReward,MostlyReward
9,159340_fnca,10,1,Reward,10,5,3.0,0,1093,0,13,2,2,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,159340_fnca,11,1,Punishment,11,5,3.0,0,583,0,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,159340_fnca,12,1,Punishment,12,5,3.0,0,31,1,14,4,4,0,1,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,159340_fnca,13,1,Punishment,13,5,3.0,0,531,0,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,159340_fnca,14,1,Neutral,14,5,3.0,0,214,0,13,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,159340_fnca,15,1,Punishment,15,5,3.0,0,223,0,13,7,7,0,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,159340_fnca,16,1,Punishment,16,5,2.0,0,347,0,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
16,159340_fnca,17,1,Punishment,17,5,3.0,0,140,1,13,1,1,0,1,,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
17,159340_fnca,19,1,Punishment,18,5,2.0,0,966,0,13,1,0,1,0,3.0,,,,MostlyPunishment,MostlyPunishment
18,159340_fnca,20,1,Punishment,19,5,3.0,0,913,0,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
19,159340_fnca,21,1,Punishment,20,5,2.0,0,380,0,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
20,159340_fnca,22,1,Neutral,21,5,3.0,0,291,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,159340_fnca,23,1,Punishment,22,5,3.0,0,508,0,14,2,2,0,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,159340_fnca,24,1,Neutral,23,5,2.0,0,100,1,14,1,0,1,1,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
23,159340_fnca,25,1,Punishment,24,5,2.0,0,162,1,14,2,0,2,2,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,159340_fnca,26,1,Punishment,25,5,3.0,0,230,0,14,1,1,0,0,,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
25,159340_fnca,28,1,Reward,26,5,2.0,0,1129,0,13,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
26,159340_fnca,29,1,Reward,27,5,2.0,0,370,0,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
27,159340_fnca,30,1,Punishment,28,5,2.0,0,226,0,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
28,159340_fnca,31,1,Reward,29,5,2.0,0,223,0,14,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
29,159340_fnca,32,1,Punishment,30,5,2.0,0,285,0,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
30,159340_fnca,33,1,Reward,31,5,2.0,0,316,0,13,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
31,159340_fnca,34,1,Reward,32,5,2.0,0,226,0,13,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
32,159340_fnca,35,1,Reward,32,5,2.0,0,205,0,13,8,0,8,0,,2.0,0.0,Reward,MostlyReward,MostlyReward
33,159340_fnca,1,2,Punishment,2,5,2.0,0,618,0,27,1,0,1,0,2.0,,,,MostlyPunishment,MostlyPunishment
34,159340_fnca,2,2,Punishment,3,5,2.0,0,213,0,13,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
35,159340_fnca,3,2,Reward,4,5,3.0,0,262,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
36,159340_fnca,4,2,Punishment,5,5,3.0,0,257,0,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
37,159340_fnca,5,2,Reward,6,5,3.0,0,257,0,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
38,159340_fnca,6,2,Punishment,7,5,3.0,0,493,0,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
39,159340_fnca,7,2,Punishment,8,5,3.0,0,229,0,13,5,5,0,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
40,159340_fnca,8,2,Punishment,9,5,2.0,0,222,0,13,1,0,1,0,,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
41,159340_fnca,10,2,Reward,10,5,2.0,0,502,0,13,2,0,2,0,2.0,,,,MostlyReward,MostlyReward
42,159340_fnca,11,2,Neutral,11,5,2.0,0,259,0,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
43,159340_fnca,12,2,Reward,12,5,2.0,0,278,0,13,4,0,4,0,2.0,2.0,0.0,Neutral,MostlyReward,MostlyReward
44,159340_fnca,13,2,Reward,13,5,2.0,0,570,0,14,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
45,159340_fnca,14,2,Reward,14,5,2.0,0,476,0,13,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
46,159340_fnca,15,2,Reward,15,5,2.0,0,363,0,13,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
47,159340_fnca,16,2,Neutral,16,5,2.0,0,259,0,13,8,0,8,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
48,159340_fnca,17,2,Reward,17,5,2.0,0,378,0,13,9,0,9,0,,2.0,0.0,Neutral,MostlyReward,MostlyReward
49,159340_fnca,19,2,Punishment,18,5,2.0,0,799,0,13,10,0,10,0,3.0,,,,MostlyPunishment,MostlyPunishment
50,159340_fnca,20,2,Punishment,19,5,3.0,0,586,0,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
51,159340_fnca,21,2,Reward,20,5,2.0,0,232,0,14,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
52,159340_fnca,22,2,Punishment,21,5,2.0,0,251,0,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
53,159340_fnca,23,2,Reward,22,5,2.0,0,212,0,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
54,159340_fnca,24,2,Punishment,23,5,2.0,0,229,0,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
55,159340_fnca,25,2,Punishment,24,5,2.0,0,231,0,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
56,159340_fnca,26,2,Punishment,25,5,2.0,0,219,0,13,6,0,6,0,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
57,159340_fnca,28,2,Reward,26,5,2.0,0,524,0,14,7,0,7,0,2.0,,,,MostlyReward,MostlyReward
58,159340_fnca,29,2,Reward,27,5,2.0,0,355,0,13,8,0,8,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
59,159340_fnca,30,2,Punishment,28,5,2.0,0,267,0,14,9,0,9,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
60,159340_fnca,31,2,Reward,29,5,2.0,0,316,0,13,10,0,10,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
61,159340_fnca,32,2,Punishment,30,5,2.0,0,330,0,13,11,0,11,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
62,159340_fnca,33,2,Reward,31,5,2.0,0,241,0,14,12,0,12,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
63,159340_fnca,34,2,Reward,32,5,2.0,0,301,0,14,13,0,13,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
64,159340_fnca,35,2,Reward,32,5,2.0,0,336,0,13,14,0,14,0,,2.0,0.0,Reward,MostlyReward,MostlyReward
