,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,599671_fnca,1,1,Reward,2,5,3.0,0,418,0,53,1,1,0,0,3.0,,,,MostlyReward,MostlyReward
2,599671_fnca,2,1,Reward,3,5,3.0,0,187,1,13,2,2,0,1,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3,599671_fnca,3,1,Punishment,4,5,3.0,0,340,0,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
4,599671_fnca,4,1,Reward,5,5,3.0,0,216,0,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5,599671_fnca,5,1,Reward,6,5,3.0,0,221,0,14,5,5,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6,599671_fnca,6,1,Reward,7,5,3.0,0,232,0,13,6,6,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7,599671_fnca,7,1,Neutral,8,5,3.0,0,32,1,13,7,7,0,1,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8,599671_fnca,8,1,Reward,9,5,3.0,0,205,0,13,8,8,0,0,,3.0,0.0,Neutral,MostlyReward,MostlyReward
9,599671_fnca,10,1,Reward,10,5,3.0,0,621,0,13,9,9,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,599671_fnca,11,1,Punishment,11,5,3.0,0,218,0,13,10,10,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11,599671_fnca,12,1,Punishment,12,5,3.0,0,90,1,14,11,11,0,1,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,599671_fnca,13,1,Punishment,13,5,3.0,0,174,1,14,12,12,0,2,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,599671_fnca,14,1,Neutral,14,5,3.0,0,108,1,13,13,13,0,3,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,599671_fnca,15,1,Punishment,15,5,3.0,0,1281,0,13,14,14,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,599671_fnca,16,1,Punishment,16,5,3.0,0,118,1,13,15,15,0,1,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,599671_fnca,17,1,Punishment,17,5,3.0,0,204,0,13,16,16,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,599671_fnca,19,1,Punishment,18,5,3.0,0,414,0,13,17,17,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
18,599671_fnca,20,1,Punishment,19,5,3.0,0,215,0,14,18,18,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
19,599671_fnca,21,1,Punishment,20,5,3.0,0,1226,0,13,19,19,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,599671_fnca,22,1,Neutral,21,5,3.0,0,226,0,14,20,20,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
21,599671_fnca,23,1,Punishment,22,5,3.0,0,273,0,14,21,21,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,599671_fnca,24,1,Neutral,23,5,3.0,0,521,0,14,22,22,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
23,599671_fnca,25,1,Punishment,24,5,3.0,0,96,1,14,23,23,0,1,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,599671_fnca,26,1,Punishment,25,5,3.0,0,227,0,13,24,24,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
25,599671_fnca,28,1,Reward,26,5,3.0,0,655,0,13,25,25,0,0,3.0,,,,MostlyReward,MostlyReward
26,599671_fnca,29,1,Reward,27,5,3.0,0,1147,0,13,26,26,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
27,599671_fnca,30,1,Punishment,28,5,3.0,0,194,1,13,27,27,0,1,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
28,599671_fnca,31,1,Reward,29,5,3.0,0,40,1,13,28,28,0,2,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
29,599671_fnca,32,1,Punishment,30,5,3.0,0,188,1,14,29,29,0,3,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
30,599671_fnca,33,1,Reward,31,5,3.0,0,749,0,14,30,30,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
