,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,RT_Outlier,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1,116423_fnca,1,1,Reward,2,5,2.0,0,647,0,26,1,0,1,0,2.0,,,,MostlyReward,MostlyReward
2,116423_fnca,2,1,Reward,3,5,2.0,0,143,1,13,2,0,2,1,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3,116423_fnca,3,1,Punishment,4,5,2.0,0,346,0,13,3,0,3,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
4,116423_fnca,4,1,Reward,5,5,3.0,0,689,0,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
5,116423_fnca,5,1,Reward,6,5,2.0,0,1123,0,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6,116423_fnca,6,1,Reward,7,5,3.0,0,709,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7,116423_fnca,7,1,Neutral,8,5,3.0,0,421,0,14,2,2,0,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8,116423_fnca,8,1,Reward,9,5,2.0,0,344,0,13,1,0,1,0,,3.0,1.0,Neutral,MostlyReward,MostlyReward
9,116423_fnca,10,1,Reward,10,5,2.0,0,830,0,13,2,0,2,0,3.0,,,,MostlyPunishment,MostlyPunishment
10,116423_fnca,11,1,Punishment,11,5,3.0,0,356,0,13,1,1,0,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
11,116423_fnca,12,1,Punishment,12,5,3.0,0,234,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12,116423_fnca,13,1,Punishment,13,5,3.0,0,217,0,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
13,116423_fnca,14,1,Neutral,14,5,3.0,0,232,0,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
14,116423_fnca,15,1,Punishment,15,5,3.0,0,522,0,14,5,5,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
15,116423_fnca,16,1,Punishment,16,5,3.0,0,276,0,13,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
16,116423_fnca,17,1,Punishment,17,5,3.0,0,385,0,13,7,7,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
17,116423_fnca,19,1,Punishment,18,5,3.0,0,737,0,13,8,8,0,0,2.0,,,,MostlyPunishment,MostlyPunishment
18,116423_fnca,20,1,Punishment,19,5,2.0,0,360,0,13,1,0,1,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
19,116423_fnca,21,1,Punishment,20,5,2.0,0,541,0,14,2,0,2,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
20,116423_fnca,22,1,Neutral,21,5,3.0,0,253,0,14,1,1,0,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
21,116423_fnca,23,1,Punishment,22,5,3.0,0,364,0,13,2,2,0,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
22,116423_fnca,24,1,Neutral,23,5,2.0,0,61,1,13,1,0,1,1,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
23,116423_fnca,25,1,Punishment,24,5,2.0,0,234,0,13,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
24,116423_fnca,26,1,Punishment,25,5,2.0,0,185,1,14,3,0,3,1,,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
25,116423_fnca,28,1,Reward,26,5,3.0,0,488,0,14,1,1,0,0,3.0,,,,MostlyReward,MostlyReward
26,116423_fnca,29,1,Reward,27,5,3.0,0,145,1,13,2,2,0,1,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
27,116423_fnca,30,1,Punishment,28,5,3.0,0,307,0,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
28,116423_fnca,31,1,Reward,29,5,3.0,0,103,1,13,4,4,0,1,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
29,116423_fnca,32,1,Punishment,30,5,3.0,0,255,0,13,5,5,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
30,116423_fnca,33,1,Reward,31,5,3.0,0,253,0,13,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
31,116423_fnca,34,1,Reward,32,5,3.0,0,193,1,13,7,7,0,1,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
32,116423_fnca,35,1,Reward,32,5,3.0,0,765,0,14,8,8,0,0,,3.0,0.0,Reward,MostlyReward,MostlyReward
33,116423_fnca,1,2,Punishment,2,5,3.0,0,1316,0,26,1,1,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
34,116423_fnca,2,2,Punishment,3,5,3.0,0,239,0,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
35,116423_fnca,3,2,Reward,4,5,3.0,0,123,1,13,3,3,0,1,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
36,116423_fnca,4,2,Punishment,5,5,3.0,0,227,0,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
37,116423_fnca,5,2,Reward,6,5,3.0,0,199,1,13,5,5,0,1,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
38,116423_fnca,6,2,Punishment,7,5,3.0,0,244,0,14,6,6,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
39,116423_fnca,7,2,Punishment,8,5,3.0,0,278,0,14,7,7,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
40,116423_fnca,8,2,Punishment,9,5,3.0,0,219,0,13,8,8,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
41,116423_fnca,10,2,Reward,10,5,3.0,0,574,0,13,9,9,0,0,3.0,,,,MostlyReward,MostlyReward
42,116423_fnca,11,2,Neutral,11,5,3.0,0,457,0,13,10,10,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
43,116423_fnca,12,2,Reward,12,5,3.0,0,226,0,13,11,11,0,0,3.0,3.0,0.0,Neutral,MostlyReward,MostlyReward
44,116423_fnca,13,2,Reward,13,5,3.0,0,311,0,13,12,12,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
45,116423_fnca,14,2,Reward,14,5,3.0,0,568,0,14,13,13,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
46,116423_fnca,15,2,Reward,15,5,3.0,0,359,0,13,14,14,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
47,116423_fnca,16,2,Neutral,16,5,3.0,0,265,0,13,15,15,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
48,116423_fnca,17,2,Reward,17,5,3.0,0,257,0,14,16,16,0,0,,3.0,0.0,Neutral,MostlyReward,MostlyReward
49,116423_fnca,19,2,Punishment,18,5,3.0,0,360,0,13,17,17,0,0,3.0,,,,MostlyPunishment,MostlyPunishment
50,116423_fnca,20,2,Punishment,19,5,3.0,0,253,0,13,18,18,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
51,116423_fnca,21,2,Reward,20,5,3.0,0,333,0,13,19,19,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
52,116423_fnca,22,2,Punishment,21,5,3.0,0,518,0,13,20,20,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
53,116423_fnca,23,2,Reward,22,5,3.0,0,244,0,13,21,21,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
54,116423_fnca,24,2,Punishment,23,5,3.0,0,506,0,13,22,22,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
55,116423_fnca,25,2,Punishment,24,5,3.0,0,320,0,13,23,23,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
56,116423_fnca,26,2,Punishment,25,5,3.0,0,577,0,13,24,24,0,0,,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
57,116423_fnca,28,2,Reward,26,5,3.0,0,618,0,13,25,25,0,0,3.0,,,,MostlyReward,MostlyReward
58,116423_fnca,29,2,Reward,27,5,3.0,0,484,0,13,26,26,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
59,116423_fnca,30,2,Punishment,28,5,3.0,0,273,0,14,27,27,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
60,116423_fnca,31,2,Reward,29,5,3.0,0,305,0,14,28,28,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
61,116423_fnca,32,2,Punishment,30,5,3.0,0,517,0,14,29,29,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
62,116423_fnca,33,2,Reward,31,5,3.0,0,222,0,13,30,30,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
63,116423_fnca,34,2,Reward,32,5,3.0,0,356,0,13,31,31,0,0,,3.0,0.0,Reward,MostlyReward,MostlyReward
